"type","origin","angles","scale","fade","mantle","visible","mdl","collection"
"dynamic_prop","<917.0000,-694.9392,384.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<983.9992,-2410.3350,2049.5920>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/industrial/underbelly_support_beam_256_01.rmdl","02"
"dynamic_prop","<-2173.5790,-2301.1610,1151.9960>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","cage left center"
"dynamic_prop","<979.4203,-631.3591,640.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 03"
"dynamic_prop","<-1097.9990,2181.5600,1151.9960>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<426.5000,-2557.6000,2398.0050>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-1150.0030,-2302.0000,2051.5910>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/levels_terrain/mp_rr_desertlands/desertlands_z12_mid_platform_01.rmdl","top floor 02 center"
"dynamic_prop","<-1982.8390,-2110.4200,1919.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","cage left center"
"dynamic_prop","<1729.0000,-2557.6000,2174.0040>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<259.2000,2353.0000,2688.0120>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<2525.6990,2294.4030,1872.9670>","<0.0000,135.0000,0.0000>",1,50000,true,true,"mdl/beacon/beacon_server_wall_mount_01.rmdl","server 01"
"dynamic_prop","<-1935.5800,-1483.9390,127.9995>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 04"
"dynamic_prop","<2620.0000,-617.5001,2480.9950>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","03"
"dynamic_prop","<-3039.0000,-2495.0000,3166.3000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","01"
"dynamic_prop","<88.7999,-1526.0000,384.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 07"
"dynamic_prop","<-1931.0020,2159.9990,1020.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/city_pipe_grate_medium_128.rmdl","line 01"
"dynamic_prop","<215.9601,-1526.0000,1152.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 07"
"dynamic_prop","<519.7000,2353.0000,1792.0080>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<215.9601,-1526.0000,384.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 07"
"dynamic_prop","<1366.9990,736.0162,512.8478>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 04"
"dynamic_prop","<2120.0000,348.7403,1919.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<1366.9990,352.0000,1267.1200>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","floor"
"dynamic_prop","<-2048.0000,1760.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<-2500.0000,1416.0000,256.4250>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 01 center"
"dynamic_prop","<-1097.9990,2308.7200,1407.9950>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<-2877.4200,-1400.0000,1778.9670>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","top floor center"
"dynamic_prop","<71.9408,2282.0010,1151.9960>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 03"
"dynamic_prop","<2048.0000,352.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<-1042.4190,1340.3000,127.9995>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<1223.9970,-2302.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall"
"dynamic_prop","<-3003.0000,-643.5000,2688.0120>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-399.4193,100.3204,640.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<2048.0000,-704.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<-3003.0000,398.5001,896.0044>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-2621.9970,-1790.0020,512.8478>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<1729.8500,1160.0570,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<-1598.0010,-2046.0010,769.2717>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<-355.0000,-2557.6000,2174.0040>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<2025.4600,2422.0000,1968.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","01"
"dynamic_prop","<-1972.4000,-2584.0000,2880.2000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","03"
"dynamic_prop","<-3003.0000,1440.5000,2016.0090>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<519.7000,2353.0000,672.0033>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-2628.0000,1288.0000,256.4250>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 01 center"
"dynamic_prop","<-406.6179,1340.3000,383.9987>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<-2749.0000,-580.5200,384.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","building 04 center"
"dynamic_prop","<-2877.9960,-1918.0010,2308.2550>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/imc_base/imc_portable_ext_floorpanel_256x256_dark_01.rmdl","top floor 01 center"
"dynamic_prop","<72.0014,-2174.0000,1794.9680>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 03"
"dynamic_prop","<-689.6373,1156.3000,647.9978>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/ola/sewer_railing_01_64.rmdl","balcony 01"
"dynamic_prop","<916.9999,-1585.4200,896.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 04"
"dynamic_prop","<-2741.4310,-1028.4990,1216.9710>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/industrial_cargo_container_small_03.rmdl","container wall center"
"dynamic_prop","<3072.0000,704.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<2389.9990,2096.5020,1792.9680>","<0.0000,99.6700,0.0000>",1.4,50000,true,true,"mdl/beacon/construction_plastic_mat_black_01.rmdl","01"
"dynamic_prop","<2604.3000,-2036.0000,2274.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/firstgen/firstgen_pipe_t_cloth_01.rmdl","pipe"
"dynamic_prop","<-2621.4200,-1400.0000,1538.5440>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 05 center"
"dynamic_prop","<-1303.8000,2353.0000,224.0011>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-2473.9200,2414.0000,2576.0010>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_01.rmdl","04"
"dynamic_prop","<2438.7750,-1792.5080,1151.9960>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<-2621.9970,-2174.0000,2308.2550>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/imc_base/imc_portable_ext_floorpanel_256x256_dark_01.rmdl","top floor 01 center"
"dynamic_prop","<1494.9990,352.0000,1025.6960>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<45.6408,-217.5803,384.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 03"
"dynamic_prop","<2120.0000,857.3812,639.9978>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 05"
"dynamic_prop","<-1303.8000,2353.0000,1120.0050>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<597.9396,-1140.0000,640.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<-2749.0000,-962.0001,128.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","building 04 center"
"dynamic_prop","<597.9396,-1140.0000,1152.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 06"
"dynamic_prop","<-152.2975,1340.3000,383.9987>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<-3003.0000,2414.0000,1472.0010>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","04"
"dynamic_prop","<-2048.0000,-2112.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<-152.2975,962.5997,127.9995>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","lil base"
"dynamic_prop","<2437.9000,412.3205,1919.9930>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<-522.3000,2353.0000,2688.0120>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-1564.3000,2353.0000,1568.0070>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-1097.9990,1418.5980,1407.9950>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<0.0000,0.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<2120.0000,730.2209,1663.9940>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 05"
"dynamic_prop","<2025.0000,-1835.7000,0.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_column_stack_01.rmdl","wall 01"
"dynamic_prop","<-3039.0000,-1731.8000,1735.8000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","01"
"dynamic_prop","<725.0996,-1140.0000,128.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<-1024.0000,352.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<2620.4000,-2040.5000,2032.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","01"
"dynamic_prop","<-2884.0000,954.6400,1152.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","building 02 center"
"dynamic_prop","<-2226.8000,-2584.0000,2308.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","03"
"dynamic_prop","<2648.0000,-743.0000,2208.0010>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_01.rmdl","02"
"dynamic_prop","<839.9987,-2174.0000,1794.9680>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<-3003.0000,-643.5000,1344.0060>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-3007.0000,-57.1552,1433.2890>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/colony/colony_wall_run_plate.rmdl","wallrun 02"
"dynamic_prop","<-1.3000,2353.0000,2464.0110>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<1468.5000,-2557.6000,1950.0030>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-52.9248,-2173.8190,1192.0060>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","wall"
"dynamic_prop","<2648.0000,-1272.0800,1472.0010>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","02"
"dynamic_prop","<1297.3200,-1457.9010,640.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 01"
"dynamic_prop","<-916.1039,1300.3000,647.9978>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/ola/sewer_railing_01_32.rmdl","balcony 01"
"dynamic_prop","<-2158.0000,1804.0000,62.0000>","<24.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x128_01.rmdl","building 01 center"
"dynamic_prop","<1024.0000,704.0000,0.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/construction_bldg_platform_01.rmdl","floor"
"dynamic_prop","<71.9408,2282.0010,383.9987>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 03"
"dynamic_prop","<-1803.0010,2096.0000,1020.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/city_pipe_grate_medium_128.rmdl","line 02"
"dynamic_prop","<-3039.0000,-2367.8000,2880.2000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","01"
"dynamic_prop","<-971.6408,36.7403,640.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 04"
"dynamic_prop","<-1097.9990,2054.3990,1663.9940>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 02"
"dynamic_prop","<-2109.9990,-2174.0000,512.2551>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","top floor 01 center"
"dynamic_prop","<-1303.8000,2353.0000,2464.0110>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-2372.0000,1800.0000,1025.7000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 01 center"
"dynamic_prop","<855.0007,608.0108,1267.1200>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_ceiling_256x256_06.rmdl","floor"
"dynamic_prop","<53.1010,1402.7000,895.9969>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","geofix"
"dynamic_prop","<-2473.9200,2414.0000,2392.0010>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_slice_02.rmdl","04"
"dynamic_prop","<2565.0610,412.3205,1919.9930>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 06"
"dynamic_prop","<-546.5020,-1140.0000,1152.0000>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 06"
"dynamic_prop","<259.2000,2353.0000,1568.0070>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<2120.0000,984.5414,1663.9940>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","wall 05"
"dynamic_prop","<2620.0000,-96.5000,2032.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","03"
"dynamic_prop","<828.6752,-2256.2510,2114.4920>","<0.0000,-172.0000,0.0000>",1,50000,true,true,"mdl/signs/signage_plates_metal/sign_plate_e.rmdl","sign"
"dynamic_prop","<2120.0000,-353.9983,2051.3920>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<1494.9990,96.0009,0.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 02"
"dynamic_prop","<-607.0002,-1327.1600,384.0000>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 08"
"dynamic_prop","<71.9409,1264.2000,127.9995>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","lil base"
"dynamic_prop","<259.2000,2353.0000,672.0033>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-419.8401,-1526.0000,640.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 07"
"dynamic_prop","<-2990.0000,-2584.0000,2308.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","03"
"dynamic_prop","<456.0000,-2046.0010,1282.1200>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<2620.4000,-2561.5000,2032.9930>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","01"
"dynamic_prop","<-94.5000,-2557.6000,2398.0050>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-3039.0000,-1477.4000,3166.3000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/desertlands_city_slanted_building_01_wall_pillar_64.rmdl","01"
"dynamic_prop","<-3119.0000,1674.0000,2683.0000>","<0.0000,76.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_02.rmdl","02"
"dynamic_prop","<2620.4000,-2040.5000,2480.9950>","<0.0000,90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","01"
"dynamic_prop","<1716.0000,2311.0000,1002.0000>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","02"
"dynamic_prop","<-2365.9980,-2046.0010,1538.5440>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","building 06 center"
"dynamic_prop","<2311.6150,-1792.5080,1663.9940>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 02"
"dynamic_prop","<-1303.8000,2353.0000,2240.0100>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_block_03.rmdl","05"
"dynamic_prop","<-2884.0000,1208.9600,640.0000>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_b.rmdl","building 02 center"
"dynamic_prop","<1473.8510,1160.0570,256.4239>","<0.0000,0.0000,0.0000>",1,50000,true,true,"mdl/thunderdome/thunderdome_cage_wall_256x256_01.rmdl","wall 01"
"dynamic_prop","<2507.9990,1875.5030,1792.9680>","<0.0000,-180.0000,0.0000>",1,50000,true,true,"mdl/eden/eden_electrical_pole_01.rmdl","servers"
"dynamic_prop","<71.9408,2282.0010,127.9995>","<0.0000,-90.0000,0.0000>",1,50000,true,true,"mdl/desertlands/highrise_square_shell_box_128_a.rmdl","wall 03"
